Date,Month,Year,Medicine_Name,ATC_Code,Stock_Available,Stock_Sold,Stockout_Flag,External_Factor,Price_per_Unit,Supplier_ID,Reorder_Level,Days_to_Stockout
2024-Apr-28,April,2024,Formoterol,R03,394,35,0,Low,19.38,SUP001,74,10
2024-Apr-28,April,2024,Budesonide,R03,312,30,0,Low,16.02,SUP010,76,9
2024-Apr-28,April,2024,Loratadine,R06,394,24,0,High,1.54,SUP002,36,15
2024-Apr-28,April,2024,Cetirizine,R06,87,24,0,Low,9.31,SUP003,52,2
2024-Apr-28,April,2024,Diphenhydramine,R06,171,19,0,Low,3.06,SUP006,84,8
2024-Apr-28,April,2024,Amoxicillin,J01C,132,5,0,High,15.9,SUP002,22,25
2024-Apr-28,April,2024,Penicillin,J01C,306,26,0,Low,7.43,SUP004,86,10
2024-Apr-28,April,2024,Cefalexin,J01C,485,22,0,Low,6.19,SUP005,87,21
2024-Apr-28,April,2024,Ceftriaxone,J01D,98,34,0,Medium,15.24,SUP005,74,1
2024-Apr-28,April,2024,Cefixime,J01D,495,37,0,Low,1.07,SUP009,95,12
2024-Apr-28,April,2024,Atorvastatin,C10A,215,31,0,Low,1.83,SUP006,28,5
2024-Apr-28,April,2024,Rosuvastatin,C10A,233,48,0,Medium,18.93,SUP004,73,3
2024-Apr-28,April,2024,Metformin,A10B,328,36,0,High,18.65,SUP008,100,8
2024-Apr-28,April,2024,Gliclazide,A10B,143,45,0,High,10.11,SUP009,67,2
2024-Apr-28,April,2024,Sitagliptin,A10B,307,41,0,Medium,17.99,SUP004,47,6
2024-Apr-28,April,2024,Ethinylestradiol,G03A,113,49,0,Low,19.72,SUP010,99,1
2024-Apr-28,April,2024,Levonorgestrel,G03A,342,38,0,High,4.29,SUP005,56,8
2024-Apr-28,April,2024,Methotrexate,L04A,88,23,0,Medium,5.95,SUP007,54,2
2024-Apr-28,April,2024,Cyclosporine,L04A,445,36,0,Medium,8.56,SUP006,39,11
2024-May-01,May,2024,Diclofenac,M01AB,314,49,0,Low,19.27,SUP007,59,5
2024-May-01,May,2024,Ketoprofen,M01AB,175,5,0,Medium,19.05,SUP002,73,34
2024-May-01,May,2024,Naproxen,M01AB,340,32,0,Low,11.62,SUP006,56,9
2024-May-01,May,2024,Ibuprofen,M01AE,197,12,0,Low,8.21,SUP004,83,15
2024-May-01,May,2024,Dexibuprofen,M01AE,91,27,0,Low,4.63,SUP001,45,2
2024-May-01,May,2024,Aspirin,N02BA,56,17,0,Medium,3.41,SUP005,61,2
2024-May-01,May,2024,Diflunisal,N02BA,451,24,0,Medium,5.21,SUP010,52,17
2024-May-01,May,2024,Paracetamol,N02BE,488,18,0,Low,19.86,SUP006,51,26
2024-May-01,May,2024,Phenacetin,N02BE,400,14,0,Medium,1.08,SUP002,20,27
2024-May-01,May,2024,Diazepam,N05B,258,28,0,High,11.22,SUP007,77,8
2024-May-01,May,2024,Alprazolam,N05B,96,24,0,Low,4.24,SUP003,54,3
2024-May-01,May,2024,Zolpidem,N05C,144,11,0,High,8.72,SUP010,30,12
2024-May-01,May,2024,Eszopiclone,N05C,400,29,0,Low,2.87,SUP009,95,12
2024-May-01,May,2024,Salbutamol,R03,457,12,0,Low,12.82,SUP010,58,37
2024-May-01,May,2024,Formoterol,R03,113,21,0,High,15.34,SUP002,20,4
2024-May-01,May,2024,Budesonide,R03,62,25,0,Medium,7.68,SUP009,38,1
2024-May-01,May,2024,Loratadine,R06,177,30,0,Medium,3.25,SUP004,39,4
2024-May-01,May,2024,Cetirizine,R06,249,26,0,Low,13.38,SUP006,29,8
2024-May-01,May,2024,Diphenhydramine,R06,82,30,0,High,12.57,SUP006,53,1
2024-May-01,May,2024,Amoxicillin,J01C,168,13,0,Low,17.35,SUP006,20,11
2024-May-01,May,2024,Penicillin,J01C,311,20,0,High,15.55,SUP003,43,14
2024-May-01,May,2024,Cefalexin,J01C,227,13,0,High,2.08,SUP005,92,16
2024-May-01,May,2024,Ceftriaxone,J01D,60,19,0,Medium,16.45,SUP007,95,2
2024-May-01,May,2024,Cefixime,J01D,254,43,0,Medium,13.76,SUP004,80,4
2024-May-01,May,2024,Atorvastatin,C10A,178,21,0,Low,6.38,SUP008,45,7
2024-May-01,May,2024,Rosuvastatin,C10A,100,5,0,High,1.05,SUP010,42,19
2024-May-01,May,2024,Metformin,A10B,280,37,0,High,19.03,SUP010,71,6
2024-May-01,May,2024,Gliclazide,A10B,447,30,0,Medium,17.86,SUP001,57,13
2024-May-01,May,2024,Sitagliptin,A10B,490,28,0,High,15.12,SUP005,56,16
2024-May-01,May,2024,Ethinylestradiol,G03A,487,22,0,High,2.5,SUP007,22,21
2024-May-01,May,2024,Levonorgestrel,G03A,335,34,0,High,5.31,SUP008,22,8
2024-May-01,May,2024,Methotrexate,L04A,133,12,0,High,14.67,SUP003,83,10
2024-May-01,May,2024,Cyclosporine,L04A,493,32,0,Low,14,SUP007,86,14
2024-May-02,May,2024,Diclofenac,M01AB,129,14,0,High,14.82,SUP005,55,8
2024-May-02,May,2024,Ketoprofen,M01AB,233,46,0,Low,19.3,SUP002,89,4
2024-May-02,May,2024,Naproxen,M01AB,295,33,0,Low,10.3,SUP008,56,7
2024-May-02,May,2024,Ibuprofen,M01AE,143,24,0,Medium,4.1,SUP008,69,4
2024-May-02,May,2024,Dexibuprofen,M01AE,424,30,0,Medium,2.2,SUP007,88,13
2024-May-02,May,2024,Aspirin,N02BA,309,26,0,Low,4.07,SUP004,31,10
2024-May-02,May,2024,Diflunisal,N02BA,325,19,0,Medium,11.6,SUP001,63,16
2024-May-02,May,2024,Paracetamol,N02BE,106,37,0,High,19.2,SUP004,28,1
2024-May-02,May,2024,Phenacetin,N02BE,427,46,0,Low,13.89,SUP005,41,8
2024-May-02,May,2024,Diazepam,N05B,370,48,0,High,13.68,SUP001,77,6
2024-May-02,May,2024,Alprazolam,N05B,261,17,0,High,11,SUP006,59,14
2024-May-02,May,2024,Zolpidem,N05C,264,6,0,Medium,11.39,SUP004,63,43
2024-May-02,May,2024,Eszopiclone,N05C,479,24,0,Low,7.76,SUP010,26,18
2024-May-02,May,2024,Salbutamol,R03,293,39,0,Low,7.33,SUP005,37,6
2024-May-02,May,2024,Formoterol,R03,472,14,0,Medium,14.6,SUP006,26,32
2024-May-02,May,2024,Budesonide,R03,254,11,0,Medium,16.32,SUP001,70,22
2024-May-02,May,2024,Loratadine,R06,130,29,0,Low,6.24,SUP004,46,3
2024-May-02,May,2024,Cetirizine,R06,147,34,0,Medium,6.18,SUP007,84,3
2024-May-02,May,2024,Diphenhydramine,R06,234,29,0,High,2.29,SUP007,100,7
2024-May-02,May,2024,Amoxicillin,J01C,497,13,0,Low,15.85,SUP010,85,37
2024-May-02,May,2024,Penicillin,J01C,88,31,0,Medium,3.92,SUP007,57,1
2024-May-02,May,2024,Cefalexin,J01C,414,19,0,High,5.99,SUP001,81,20
2024-May-02,May,2024,Ceftriaxone,J01D,347,47,0,Medium,8.32,SUP003,98,6
2024-May-02,May,2024,Cefixime,J01D,186,14,0,High,14.7,SUP005,38,12
2024-May-02,May,2024,Atorvastatin,C10A,236,27,0,High,14.93,SUP009,78,7
2024-May-02,May,2024,Rosuvastatin,C10A,329,39,0,High,16.07,SUP005,72,7
2024-May-02,May,2024,Metformin,A10B,345,33,0,Medium,2.57,SUP008,62,9
2024-May-02,May,2024,Gliclazide,A10B,237,24,0,High,15.68,SUP004,91,8
2024-May-02,May,2024,Sitagliptin,A10B,340,6,0,Medium,3.56,SUP004,47,55
2024-May-02,May,2024,Ethinylestradiol,G03A,162,30,0,High,3.46,SUP010,48,4
2024-May-02,May,2024,Levonorgestrel,G03A,285,22,0,High,2.21,SUP003,73,11
2024-May-02,May,2024,Methotrexate,L04A,326,13,0,Medium,18.57,SUP002,84,24
2024-May-02,May,2024,Cyclosporine,L04A,427,7,0,Low,2.01,SUP009,87,60
2024-May-03,May,2024,Diclofenac,M01AB,182,10,0,High,17.99,SUP010,56,17
2024-May-03,May,2024,Ketoprofen,M01AB,220,12,0,High,16.96,SUP005,90,17
2024-May-03,May,2024,Naproxen,M01AB,460,31,0,Medium,14.4,SUP005,61,13
2024-May-03,May,2024,Ibuprofen,M01AE,394,25,0,High,6.96,SUP005,37,14
2024-May-03,May,2024,Dexibuprofen,M01AE,366,14,0,Medium,14.9,SUP004,54,25
2024-May-03,May,2024,Aspirin,N02BA,207,13,0,Medium,7.57,SUP005,72,14
2024-May-03,May,2024,Diflunisal,N02BA,56,11,0,Medium,5.24,SUP003,20,4
2024-May-03,May,2024,Paracetamol,N02BE,168,25,0,Medium,17,SUP009,69,5
2024-May-03,May,2024,Phenacetin,N02BE,421,11,0,High,8.74,SUP008,62,37
2024-May-03,May,2024,Diazepam,N05B,377,48,0,Low,9.57,SUP010,36,6
2024-May-03,May,2024,Alprazolam,N05B,445,18,0,Low,15.31,SUP004,31,23
2024-May-03,May,2024,Zolpidem,N05C,489,35,0,Low,6.59,SUP004,67,12
2024-May-03,May,2024,Eszopiclone,N05C,318,40,0,High,1.21,SUP001,48,6
2024-May-03,May,2024,Salbutamol,R03,170,46,0,Medium,4.34,SUP007,83,2
2024-May-03,May,2024,Formoterol,R03,469,36,0,Low,16.56,SUP007,85,12
2024-May-03,May,2024,Budesonide,R03,490,14,0,High,5.79,SUP007,43,34
2024-May-03,May,2024,Loratadine,R06,203,10,0,High,13.74,SUP003,75,19
2024-May-03,May,2024,Cetirizine,R06,326,17,0,Medium,19.72,SUP003,52,18
2024-May-03,May,2024,Diphenhydramine,R06,210,19,0,Low,15.54,SUP007,73,10
2024-May-03,May,2024,Amoxicillin,J01C,346,10,0,Medium,2.43,SUP008,90,33
2024-May-03,May,2024,Penicillin,J01C,73,40,0,Medium,19.8,SUP008,75,0
2024-May-03,May,2024,Cefalexin,J01C,489,37,0,High,19.14,SUP002,61,12
2024-May-03,May,2024,Ceftriaxone,J01D,331,8,0,High,18.73,SUP010,63,40
2024-May-03,May,2024,Cefixime,J01D,331,32,0,Medium,13.1,SUP001,42,9
2024-May-03,May,2024,Atorvastatin,C10A,105,20,0,Medium,8.33,SUP007,99,4
2024-May-03,May,2024,Rosuvastatin,C10A,67,6,0,Medium,12.75,SUP003,23,10
2024-May-03,May,2024,Metformin,A10B,261,12,0,High,19.37,SUP010,37,20
2024-May-03,May,2024,Gliclazide,A10B,387,27,0,High,4.09,SUP007,81,13
2024-May-03,May,2024,Sitagliptin,A10B,486,18,0,Low,15.49,SUP001,34,26
2024-May-03,May,2024,Ethinylestradiol,G03A,425,26,0,Medium,1.75,SUP010,27,15
2024-May-03,May,2024,Levonorgestrel,G03A,235,13,0,High,6.73,SUP001,33,17
2024-May-03,May,2024,Methotrexate,L04A,168,27,0,Medium,19.32,SUP002,74,5
2024-May-03,May,2024,Cyclosporine,L04A,195,23,0,Low,10.3,SUP003,67,7
2024-May-04,May,2024,Diclofenac,M01AB,478,34,0,Low,13.37,SUP008,43,13
2024-May-04,May,2024,Ketoprofen,M01AB,167,11,0,High,4.06,SUP006,55,14
2024-May-04,May,2024,Naproxen,M01AB,248,18,0,High,16.03,SUP003,31,12
2024-May-04,May,2024,Ibuprofen,M01AE,290,7,0,Medium,10.05,SUP006,66,40
2024-May-04,May,2024,Dexibuprofen,M01AE,211,45,0,Low,16.18,SUP005,67,3
2024-May-04,May,2024,Aspirin,N02BA,63,10,0,Medium,4.2,SUP006,49,5
2024-May-04,May,2024,Diflunisal,N02BA,96,46,0,Medium,13.48,SUP005,29,1
2024-May-04,May,2024,Paracetamol,N02BE,324,30,0,Medium,5.57,SUP004,92,9
2024-May-04,May,2024,Phenacetin,N02BE,150,22,0,High,7.79,SUP003,64,5
2024-May-04,May,2024,Diazepam,N05B,289,28,0,Medium,19.66,SUP009,43,9
2024-May-04,May,2024,Alprazolam,N05B,423,31,0,Medium,11.27,SUP009,29,12
2024-May-04,May,2024,Zolpidem,N05C,116,13,0,High,16.94,SUP002,96,7
2024-May-04,May,2024,Eszopiclone,N05C,65,20,0,Medium,7.42,SUP001,66,2
2024-May-04,May,2024,Salbutamol,R03,64,20,0,High,1.34,SUP002,99,2
2024-May-04,May,2024,Formoterol,R03,494,40,0,Low,3.26,SUP004,82,11
2024-May-04,May,2024,Budesonide,R03,488,5,0,Low,7.99,SUP001,52,96
2024-May-04,May,2024,Loratadine,R06,131,14,0,Low,17.3,SUP009,91,8
2024-May-04,May,2024,Cetirizine,R06,119,11,0,Medium,16.15,SUP010,83,9
2024-May-04,May,2024,Diphenhydramine,R06,64,13,0,High,14.67,SUP002,26,3
2024-May-04,May,2024,Amoxicillin,J01C,228,41,0,Medium,18.19,SUP006,36,4
2024-May-04,May,2024,Penicillin,J01C,52,23,0,Low,10.23,SUP004,61,1
2024-May-04,May,2024,Cefalexin,J01C,441,25,0,Low,3.07,SUP006,78,16
2024-May-04,May,2024,Ceftriaxone,J01D,470,31,0,High,12.4,SUP004,37,14
2024-May-04,May,2024,Cefixime,J01D,449,30,0,Medium,17.88,SUP010,25,13
2024-May-04,May,2024,Atorvastatin,C10A,311,38,0,Low,11.44,SUP010,76,7
2024-May-04,May,2024,Rosuvastatin,C10A,414,15,0,Medium,17.6,SUP003,68,26
2024-May-04,May,2024,Metformin,A10B,142,24,0,High,9.94,SUP010,58,4
2024-May-04,May,2024,Gliclazide,A10B,323,19,0,Medium,14.32,SUP002,67,16
2024-May-04,May,2024,Sitagliptin,A10B,339,34,0,Medium,6.99,SUP006,93,8
2024-May-04,May,2024,Ethinylestradiol,G03A,63,18,0,High,17.08,SUP005,64,2
2024-May-04,May,2024,Levonorgestrel,G03A,474,15,0,High,2.61,SUP005,65,30
2024-May-04,May,2024,Methotrexate,L04A,347,26,0,Medium,4.36,SUP002,92,12
2024-May-04,May,2024,Cyclosporine,L04A,159,23,0,Low,12.84,SUP003,42,5
2024-May-05,May,2024,Diclofenac,M01AB,369,50,0,Low,16.51,SUP005,80,6
2024-May-05,May,2024,Ketoprofen,M01AB,420,46,0,Medium,19.71,SUP003,82,8
2024-May-05,May,2024,Naproxen,M01AB,153,9,0,High,13.24,SUP005,100,16
2024-May-05,May,2024,Ibuprofen,M01AE,163,30,0,Medium,1.31,SUP009,33,4
2024-May-05,May,2024,Dexibuprofen,M01AE,250,23,0,Medium,8.53,SUP005,91,9
2024-May-05,May,2024,Aspirin,N02BA,363,10,0,Low,13.41,SUP007,77,35
2024-May-05,May,2024,Diflunisal,N02BA,280,42,0,Low,11.87,SUP009,71,5
2024-May-05,May,2024,Paracetamol,N02BE,484,20,0,Medium,2.92,SUP008,93,23
2024-May-05,May,2024,Phenacetin,N02BE,78,22,0,Medium,0.56,SUP002,25,2
2024-May-05,May,2024,Diazepam,N05B,224,40,0,Low,0.89,SUP001,45,4
2024-May-05,May,2024,Alprazolam,N05B,229,49,0,Medium,7.94,SUP001,85,3
2024-May-05,May,2024,Zolpidem,N05C,240,47,0,Low,11.17,SUP008,97,4
2024-May-05,May,2024,Eszopiclone,N05C,171,33,0,Low,7,SUP009,37,4
2024-May-05,May,2024,Salbutamol,R03,275,9,0,Medium,4.59,SUP004,69,29
2024-May-05,May,2024,Formoterol,R03,443,33,0,High,10.27,SUP010,33,12
2024-May-05,May,2024,Budesonide,R03,463,47,0,High,19.45,SUP005,61,8
2024-May-05,May,2024,Loratadine,R06,168,47,0,Low,1.97,SUP008,23,2
2024-May-05,May,2024,Cetirizine,R06,311,10,0,High,8.96,SUP007,27,30
2024-May-05,May,2024,Diphenhydramine,R06,392,30,0,Medium,6.42,SUP007,22,12
2024-May-05,May,2024,Amoxicillin,J01C,256,5,0,Low,3.86,SUP003,41,50
2024-May-05,May,2024,Penicillin,J01C,97,15,0,Medium,12.32,SUP005,65,5
2024-May-05,May,2024,Cefalexin,J01C,421,34,0,High,11.46,SUP006,59,11
2024-May-05,May,2024,Ceftriaxone,J01D,461,13,0,Low,10.97,SUP008,74,34
2024-May-05,May,2024,Cefixime,J01D,350,26,0,Low,4.29,SUP006,20,12
2024-May-05,May,2024,Atorvastatin,C10A,239,10,0,Medium,2.95,SUP003,71,22
2024-May-05,May,2024,Rosuvastatin,C10A,263,31,0,Low,3.06,SUP004,34,7
2024-May-05,May,2024,Metformin,A10B,379,47,0,Medium,8.43,SUP002,22,7
2024-May-05,May,2024,Gliclazide,A10B,490,24,0,High,9.76,SUP005,70,19
2024-May-05,May,2024,Sitagliptin,A10B,253,44,0,High,7.95,SUP004,26,4
2024-May-05,May,2024,Ethinylestradiol,G03A,114,41,0,Medium,2.44,SUP009,56,1
2024-May-05,May,2024,Levonorgestrel,G03A,491,11,0,Medium,15.53,SUP003,90,43
2024-May-05,May,2024,Methotrexate,L04A,81,29,0,High,2.65,SUP008,40,1
2024-May-05,May,2024,Cyclosporine,L04A,155,37,0,Medium,4.62,SUP010,39,3
2024-May-06,May,2024,Diclofenac,M01AB,373,44,0,High,4.87,SUP010,35,7
2024-May-06,May,2024,Ketoprofen,M01AB,373,46,0,Low,15.65,SUP002,54,7
2024-May-06,May,2024,Naproxen,M01AB,97,35,0,High,17.3,SUP010,81,1
2024-May-06,May,2024,Ibuprofen,M01AE,104,18,0,Medium,7.01,SUP007,26,4
2024-May-06,May,2024,Dexibuprofen,M01AE,337,39,0,Medium,3.14,SUP004,32,7
2024-May-06,May,2024,Aspirin,N02BA,350,34,0,High,9.38,SUP009,25,9
2024-May-06,May,2024,Diflunisal,N02BA,397,48,0,Low,4.27,SUP009,57,7
2024-May-06,May,2024,Paracetamol,N02BE,235,8,0,Medium,19.46,SUP004,90,28
2024-May-06,May,2024,Phenacetin,N02BE,115,21,0,Low,16.39,SUP006,31,4
2024-May-06,May,2024,Diazepam,N05B,278,47,0,High,19.1,SUP005,42,4
2024-May-06,May,2024,Alprazolam,N05B,92,36,0,Low,9.06,SUP005,54,1
2024-May-06,May,2024,Zolpidem,N05C,135,6,0,High,5.76,SUP010,54,21
2024-May-06,May,2024,Eszopiclone,N05C,165,26,0,Medium,7,SUP004,70,5
2024-May-06,May,2024,Salbutamol,R03,238,22,0,Low,8.79,SUP007,67,9
2024-May-06,May,2024,Formoterol,R03,85,30,0,Low,1.04,SUP007,91,1
2024-May-06,May,2024,Budesonide,R03,273,11,0,Low,7.45,SUP007,32,23
2024-May-06,May,2024,Loratadine,R06,346,45,0,Low,11.44,SUP006,70,6
2024-May-06,May,2024,Cetirizine,R06,88,19,0,Low,14.66,SUP006,39,3
2024-May-06,May,2024,Diphenhydramine,R06,145,13,0,Low,3.46,SUP003,49,10
2024-May-06,May,2024,Amoxicillin,J01C,210,7,0,Medium,7.53,SUP006,81,29
2024-May-06,May,2024,Penicillin,J01C,279,34,0,Medium,9.72,SUP008,97,7
2024-May-06,May,2024,Cefalexin,J01C,350,46,0,High,8.96,SUP004,44,6
2024-May-06,May,2024,Ceftriaxone,J01D,52,15,0,Low,9.31,SUP005,22,2
2024-May-06,May,2024,Cefixime,J01D,426,48,0,Medium,14.44,SUP006,69,7
2024-May-06,May,2024,Atorvastatin,C10A,115,16,0,High,10.22,SUP004,44,6
2024-May-06,May,2024,Rosuvastatin,C10A,440,43,0,Low,8.88,SUP009,42,9
2024-May-06,May,2024,Metformin,A10B,213,48,0,Low,15.29,SUP004,27,3
2024-May-06,May,2024,Gliclazide,A10B,286,32,0,Medium,9.81,SUP009,84,7
2024-May-06,May,2024,Sitagliptin,A10B,222,40,0,Low,12.49,SUP003,61,4
2024-May-06,May,2024,Ethinylestradiol,G03A,101,15,0,Medium,5.68,SUP002,21,5
2024-May-06,May,2024,Levonorgestrel,G03A,120,40,0,Low,11.29,SUP009,82,2
2024-May-06,May,2024,Methotrexate,L04A,301,41,0,High,5.33,SUP002,85,6
2024-May-06,May,2024,Cyclosporine,L04A,64,31,0,High,0.66,SUP006,22,1
2024-May-07,May,2024,Diclofenac,M01AB,485,36,0,Medium,9.25,SUP009,88,12
2024-May-07,May,2024,Ketoprofen,M01AB,340,44,0,Medium,16.15,SUP006,92,6
2024-May-07,May,2024,Naproxen,M01AB,103,23,0,Low,13.86,SUP002,67,3
2024-May-07,May,2024,Ibuprofen,M01AE,192,42,0,Medium,2.54,SUP003,83,3
2024-May-07,May,2024,Dexibuprofen,M01AE,435,23,0,High,1.44,SUP009,20,17
2024-May-07,May,2024,Aspirin,N02BA,157,29,0,Medium,15.48,SUP004,55,4
2024-May-07,May,2024,Diflunisal,N02BA,137,47,0,Low,12.86,SUP004,46,1
2024-May-07,May,2024,Paracetamol,N02BE,384,22,0,Low,4.46,SUP007,55,16
2024-May-07,May,2024,Phenacetin,N02BE,210,25,0,Low,11.28,SUP001,73,7
2024-May-07,May,2024,Diazepam,N05B,125,17,0,Low,16.14,SUP002,44,6
2024-May-07,May,2024,Alprazolam,N05B,468,37,0,Medium,2.24,SUP001,28,11
2024-May-07,May,2024,Zolpidem,N05C,336,12,0,Medium,10.5,SUP009,28,27
2024-May-07,May,2024,Eszopiclone,N05C,231,12,0,Low,5.04,SUP010,52,18
2024-May-07,May,2024,Salbutamol,R03,439,40,0,Low,12.19,SUP009,65,9
2024-May-07,May,2024,Formoterol,R03,97,38,0,Low,12.78,SUP005,83,1
2024-May-07,May,2024,Budesonide,R03,497,16,0,Medium,5.13,SUP001,88,30
2024-May-07,May,2024,Loratadine,R06,63,21,0,Low,16.98,SUP009,84,2
2024-May-07,May,2024,Cetirizine,R06,205,6,0,Medium,0.53,SUP001,47,33
2024-May-07,May,2024,Diphenhydramine,R06,149,30,0,Low,4.75,SUP001,72,3
2024-May-07,May,2024,Amoxicillin,J01C,113,37,0,Low,6.91,SUP005,89,2
2024-May-07,May,2024,Penicillin,J01C,447,35,0,Medium,4.01,SUP007,65,11
2024-May-07,May,2024,Cefalexin,J01C,498,33,0,High,10.26,SUP009,80,14
2024-May-07,May,2024,Ceftriaxone,J01D,190,16,0,High,8.9,SUP001,98,10
2024-May-07,May,2024,Cefixime,J01D,327,29,0,High,19.75,SUP007,68,10
2024-May-07,May,2024,Atorvastatin,C10A,353,8,0,Medium,13.29,SUP006,92,43
2024-May-07,May,2024,Rosuvastatin,C10A,177,34,0,High,2.94,SUP002,35,4
2024-May-07,May,2024,Metformin,A10B,294,6,0,Medium,18.06,SUP010,26,48
2024-May-07,May,2024,Gliclazide,A10B,76,44,0,Medium,1.09,SUP004,30,0
2024-May-07,May,2024,Sitagliptin,A10B,391,41,0,Low,1.06,SUP006,47,8
2024-May-07,May,2024,Ethinylestradiol,G03A,430,49,0,High,19.56,SUP007,74,7
2024-May-07,May,2024,Levonorgestrel,G03A,390,7,0,High,6.85,SUP008,84,54
2024-May-07,May,2024,Methotrexate,L04A,375,15,0,High,4.16,SUP004,98,24
2024-May-07,May,2024,Cyclosporine,L04A,349,35,0,Low,19.87,SUP004,46,8
2024-May-08,May,2024,Diclofenac,M01AB,489,31,0,Low,16.24,SUP007,23,14
2024-May-08,May,2024,Ketoprofen,M01AB,121,6,0,Medium,19.81,SUP005,82,19
2024-May-08,May,2024,Naproxen,M01AB,340,45,0,High,15.19,SUP008,98,6
2024-May-08,May,2024,Ibuprofen,M01AE,65,15,0,Low,0.92,SUP007,100,3
2024-May-08,May,2024,Dexibuprofen,M01AE,284,39,0,High,12.9,SUP009,92,6
2024-May-08,May,2024,Aspirin,N02BA,333,7,0,High,13.2,SUP009,55,46
2024-May-08,May,2024,Diflunisal,N02BA,442,29,0,High,0.96,SUP007,77,14
2024-May-08,May,2024,Paracetamol,N02BE,254,23,0,Low,5,SUP002,63,10
2024-May-08,May,2024,Phenacetin,N02BE,218,20,0,Medium,17.39,SUP006,83,9
2024-May-08,May,2024,Diazepam,N05B,96,8,0,High,19.84,SUP001,30,11
2024-May-08,May,2024,Alprazolam,N05B,367,22,0,High,2.33,SUP008,39,15
2024-May-08,May,2024,Zolpidem,N05C,388,20,0,Low,9.54,SUP002,50,18
2024-May-08,May,2024,Eszopiclone,N05C,378,44,0,High,7.5,SUP010,68,7
2024-May-08,May,2024,Salbutamol,R03,423,10,0,Low,13.99,SUP005,48,41
2024-May-08,May,2024,Formoterol,R03,395,8,0,Low,13.88,SUP009,100,48
2024-May-08,May,2024,Budesonide,R03,146,38,0,Low,9.9,SUP005,72,2
2024-May-08,May,2024,Loratadine,R06,252,50,0,Medium,15.5,SUP009,47,4
2024-May-08,May,2024,Cetirizine,R06,106,21,0,Low,11.49,SUP004,58,4
2024-May-08,May,2024,Diphenhydramine,R06,388,9,0,High,19.48,SUP001,22,42
2024-May-08,May,2024,Amoxicillin,J01C,206,13,0,Medium,5.85,SUP004,25,14
2024-May-08,May,2024,Penicillin,J01C,398,19,0,Low,6.13,SUP003,97,19
2024-May-08,May,2024,Cefalexin,J01C,158,14,0,Low,13.73,SUP009,40,10
2024-May-08,May,2024,Ceftriaxone,J01D,161,25,0,High,6.99,SUP001,57,5
2024-May-08,May,2024,Cefixime,J01D,278,24,0,Low,0.94,SUP001,25,10
2024-May-08,May,2024,Atorvastatin,C10A,256,47,0,Medium,3.37,SUP009,62,4
2024-May-08,May,2024,Rosuvastatin,C10A,158,34,0,Low,11.27,SUP009,24,3
2024-May-08,May,2024,Metformin,A10B,216,43,0,High,1.76,SUP007,47,4
2024-May-08,May,2024,Gliclazide,A10B,112,21,0,High,15.7,SUP010,82,4
2024-May-08,May,2024,Sitagliptin,A10B,379,37,0,Medium,7.89,SUP003,48,9
2024-May-08,May,2024,Ethinylestradiol,G03A,405,50,0,Low,16.18,SUP006,61,7
2024-May-08,May,2024,Levonorgestrel,G03A,227,48,0,High,7.32,SUP001,66,3
2024-May-08,May,2024,Methotrexate,L04A,356,8,0,Medium,3.29,SUP008,88,43
2024-May-08,May,2024,Cyclosporine,L04A,332,43,0,High,17.12,SUP009,23,6
2024-May-09,May,2024,Diclofenac,M01AB,262,49,0,Medium,11.42,SUP005,74,4
2024-May-09,May,2024,Ketoprofen,M01AB,477,48,0,Medium,13.3,SUP007,34,8
2024-May-09,May,2024,Naproxen,M01AB,248,23,0,Low,7.72,SUP005,21,9
2024-May-09,May,2024,Ibuprofen,M01AE,242,6,0,High,19.36,SUP004,52,39
2024-May-09,May,2024,Dexibuprofen,M01AE,174,45,0,High,18.83,SUP006,40,2
2024-May-09,May,2024,Aspirin,N02BA,178,38,0,Medium,2.99,SUP008,72,3
2024-May-09,May,2024,Diflunisal,N02BA,272,13,0,High,9.32,SUP004,66,19
2024-May-09,May,2024,Paracetamol,N02BE,484,39,0,Low,4.28,SUP005,91,11
2024-May-09,May,2024,Phenacetin,N02BE,226,27,0,High,15.25,SUP008,44,7
2024-May-09,May,2024,Diazepam,N05B,131,16,0,Low,6.46,SUP001,72,7
2024-May-09,May,2024,Alprazolam,N05B,395,44,0,Medium,4.56,SUP004,26,7
2024-May-09,May,2024,Zolpidem,N05C,220,8,0,Medium,10.61,SUP007,60,26
2024-May-09,May,2024,Eszopiclone,N05C,159,17,0,Low,18.8,SUP002,84,8
2024-May-09,May,2024,Salbutamol,R03,59,16,0,Medium,0.57,SUP005,89,2
2024-May-09,May,2024,Formoterol,R03,313,15,0,Low,9.69,SUP001,67,19
2024-May-09,May,2024,Budesonide,R03,423,11,0,Medium,16.78,SUP010,56,37
2024-May-09,May,2024,Loratadine,R06,448,44,0,Medium,6.5,SUP004,61,9
2024-May-09,May,2024,Cetirizine,R06,453,39,0,High,13.57,SUP004,45,10
2024-May-09,May,2024,Diphenhydramine,R06,254,28,0,Low,17.47,SUP002,60,8
2024-May-09,May,2024,Amoxicillin,J01C,166,25,0,Medium,8.29,SUP010,26,5
2024-May-09,May,2024,Penicillin,J01C,374,29,0,Medium,15.26,SUP001,81,11
2024-May-09,May,2024,Cefalexin,J01C,310,20,0,Low,4.24,SUP001,42,14
